,pivot,size,it,disorder,exec_time
597,mediana,1000000,7,0.25,10.69999647140503
598,mediana,1000000,8,0.25,5.306851863861084
599,mediana,1000000,9,0.25,7.421998023986816
600,primeiro,100,0,0.45,0.0
601,primeiro,100,1,0.45,0.0
602,primeiro,100,2,0.45,0.0
603,primeiro,100,3,0.45,0.0
604,primeiro,100,4,0.45,0.0
605,primeiro,100,5,0.45,0.0010042190551757
606,primeiro,100,6,0.45,0.0
607,primeiro,100,7,0.45,0.0009956359863281
608,primeiro,100,8,0.45,0.0
609,primeiro,100,9,0.45,0.0
610,primeiro,1000,0,0.45,0.0039985179901123
611,primeiro,1000,1,0.45,0.0039851665496826
612,primeiro,1000,2,0.45,0.0040144920349121
613,primeiro,1000,3,0.45,0.0029997825622558
614,primeiro,1000,4,0.45,0.0039794445037841
615,primeiro,1000,5,0.45,0.0049993991851806
616,primeiro,1000,6,0.45,0.0049965381622314
617,primeiro,1000,7,0.45,0.0040011405944824
618,primeiro,1000,8,0.45,0.0049998760223388
619,primeiro,1000,9,0.45,0.0050001144409179
620,primeiro,10000,0,0.45,0.0589876174926757
621,primeiro,10000,1,0.45,0.0729999542236328
622,primeiro,10000,2,0.45,0.0500016212463378
623,primeiro,10000,3,0.45,0.0530016422271728
624,primeiro,10000,4,0.45,0.0630006790161132
625,primeiro,10000,5,0.45,0.0720019340515136
626,primeiro,10000,6,0.45,0.067997932434082
627,primeiro,10000,7,0.45,0.051020860671997
628,primeiro,10000,8,0.45,0.0529813766479492
629,primeiro,10000,9,0.45,0.0499985218048095
630,primeiro,100000,0,0.45,0.6590423583984375
631,primeiro,100000,1,0.45,0.7170050144195557
632,primeiro,100000,2,0.45,0.7189939022064209
633,primeiro,100000,3,0.45,0.8169975280761719
634,primeiro,100000,4,0.45,0.7080216407775879
635,primeiro,100000,5,0.45,0.7049925327301025
636,primeiro,100000,6,0.45,0.6970009803771973
637,primeiro,100000,7,0.45,0.6419949531555176
638,primeiro,100000,8,0.45,0.7000033855438232
639,primeiro,100000,9,0.45,0.6569936275482178
640,primeiro,1000000,0,0.45,7.668001174926758
641,primeiro,1000000,1,0.45,7.673011779785156
642,primeiro,1000000,2,0.45,8.416999101638794
643,primeiro,1000000,3,0.45,8.083000898361206
644,primeiro,1000000,4,0.45,7.471992254257202
645,primeiro,1000000,5,0.45,7.867998123168945
646,primeiro,1000000,6,0.45,7.911014795303345
647,primeiro,1000000,7,0.45,8.514998435974121
648,primeiro,1000000,8,0.45,7.412001848220825
649,primeiro,1000000,9,0.45,7.480993747711182
650,ultimo,100,0,0.45,0.0
651,ultimo,100,1,0.45,0.0
652,ultimo,100,2,0.45,0.0
653,ultimo,100,3,0.45,0.0
654,ultimo,100,4,0.45,0.0
655,ultimo,100,5,0.45,0.0009987354278564
656,ultimo,100,6,0.45,0.0
657,ultimo,100,7,0.45,0.0010004043579101
658,ultimo,100,8,0.45,0.0
659,ultimo,100,9,0.45,0.0009996891021728
660,ultimo,1000,0,0.45,0.004997968673706
661,ultimo,1000,1,0.45,0.0049998760223388
662,ultimo,1000,2,0.45,0.0070030689239501
663,ultimo,1000,3,0.45,0.0049972534179687
664,ultimo,1000,4,0.45,0.0039968490600585
665,ultimo,1000,5,0.45,0.0049960613250732
666,ultimo,1000,6,0.45,0.0030007362365722
667,ultimo,1000,7,0.45,0.0030000209808349
668,ultimo,1000,8,0.45,0.0039999485015869
669,ultimo,1000,9,0.45,0.0040018558502197
670,ultimo,10000,0,0.45,0.0569968223571777
671,ultimo,10000,1,0.45,0.0540170669555664
672,ultimo,10000,2,0.45,0.0599851608276367
673,ultimo,10000,3,0.45,0.0529849529266357
674,ultimo,10000,4,0.45,0.0689954757690429
675,ultimo,10000,5,0.45,0.0509998798370361
676,ultimo,10000,6,0.45,0.054999828338623
677,ultimo,10000,7,0.45,0.0509994029998779
678,ultimo,10000,8,0.45,0.0529980659484863
679,ultimo,10000,9,0.45,0.0539977550506591
680,ultimo,100000,0,0.45,0.6469838619232178
681,ultimo,100000,1,0.45,0.6530003547668457
682,ultimo,100000,2,0.45,0.6649959087371826
683,ultimo,100000,3,0.45,0.6909987926483154
684,ultimo,100000,4,0.45,0.6949825286865234
685,ultimo,100000,5,0.45,0.6760156154632568
686,ultimo,100000,6,0.45,0.7079789638519287
687,ultimo,100000,7,0.45,0.8119945526123047
688,ultimo,100000,8,0.45,0.7189803123474121
689,ultimo,100000,9,0.45,0.6539983749389648
690,ultimo,1000000,0,0.45,7.954000234603882
691,ultimo,1000000,1,0.45,8.224998474121094
692,ultimo,1000000,2,0.45,8.502994537353516
693,ultimo,1000000,3,0.45,8.612001657485962
694,ultimo,1000000,4,0.45,8.264999389648438
695,ultimo,1000000,5,0.45,7.560014009475708
696,ultimo,1000000,6,0.45,7.8430023193359375
697,ultimo,1000000,7,0.45,7.937993288040161
698,ultimo,1000000,8,0.45,8.108996868133545
699,ultimo,1000000,9,0.45,7.519999980926514
700,centro,100,0,0.45,0.0
701,centro,100,1,0.45,0.0
702,centro,100,2,0.45,0.0
703,centro,100,3,0.45,0.0009992122650146
704,centro,100,4,0.45,0.0
705,centro,100,5,0.45,0.0
706,centro,100,6,0.45,0.0
707,centro,100,7,0.45,0.0009996891021728
708,centro,100,8,0.45,0.0
709,centro,100,9,0.45,0.0
710,centro,1000,0,0.45,0.0029997825622558
711,centro,1000,1,0.45,0.0030009746551513
712,centro,1000,2,0.45,0.002000093460083
713,centro,1000,3,0.45,0.002000093460083
714,centro,1000,4,0.45,0.0030009746551513
715,centro,1000,5,0.45,0.0030000209808349
716,centro,1000,6,0.45,0.0029916763305664
717,centro,1000,7,0.45,0.003007173538208
718,centro,1000,8,0.45,0.0030007362365722
719,centro,1000,9,0.45,0.0029995441436767
720,centro,10000,0,0.45,0.0349993705749511
721,centro,10000,1,0.45,0.0339834690093994
722,centro,10000,2,0.45,0.0350008010864257
723,centro,10000,3,0.45,0.0329997539520263
724,centro,10000,4,0.45,0.0420160293579101
725,centro,10000,5,0.45,0.0389859676361084
726,centro,10000,6,0.45,0.0479974746704101
727,centro,10000,7,0.45,0.0409951210021972
728,centro,10000,8,0.45,0.0500009059906005
729,centro,10000,9,0.45,0.0420010089874267
730,centro,100000,0,0.45,0.4599931240081787
731,centro,100000,1,0.45,0.4670209884643554
732,centro,100000,2,0.45,0.4860165119171142
733,centro,100000,3,0.45,0.4579813480377197
734,centro,100000,4,0.45,0.4740209579467773
735,centro,100000,5,0.45,0.4849991798400879
736,centro,100000,6,0.45,0.4850056171417236
737,centro,100000,7,0.45,0.4729979038238525
738,centro,100000,8,0.45,0.4660003185272217
739,centro,100000,9,0.45,0.4550001621246338
740,centro,1000000,0,0.45,5.383997917175293
741,centro,1000000,1,0.45,5.627018213272095
742,centro,1000000,2,0.45,5.331980466842651
743,centro,1000000,3,0.45,6.229998350143433
744,centro,1000000,4,0.45,5.964996576309204
745,centro,1000000,5,0.45,6.263999223709106
746,centro,1000000,6,0.45,5.656996965408325
747,centro,1000000,7,0.45,5.784999132156372
748,centro,1000000,8,0.45,5.684998273849487
749,centro,1000000,9,0.45,5.833019733428955
750,media3,100,0,0.45,0.0019996166229248
751,media3,100,1,0.45,0.0029988288879394
752,media3,100,2,0.45,0.0030007362365722
753,media3,100,3,0.45,0.0039982795715332
754,media3,100,4,0.45,0.0019989013671875
755,media3,100,5,0.45,0.0020010471343994
756,media3,100,6,0.45,0.002000093460083
757,media3,100,7,0.45,0.001000165939331
758,media3,100,8,0.45,0.002000093460083
759,media3,100,9,0.45,0.0029993057250976
760,media3,1000,0,0.45,0.0259983539581298
761,media3,1000,1,0.45,0.0260000228881835
762,media3,1000,2,0.45,0.0300004482269287
763,media3,1000,3,0.45,0.0249993801116943
764,media3,1000,4,0.45,0.0259962081909179
765,media3,1000,5,0.45,0.0290009975433349
766,media3,1000,6,0.45,0.0260000228881835
767,media3,1000,7,0.45,0.0249991416931152
768,media3,1000,8,0.45,0.0249993801116943
769,media3,1000,9,0.45,0.0300023555755615
770,media3,10000,0,0.45,0.3639974594116211
771,media3,10000,1,0.45,0.4779999256134033
772,media3,10000,2,0.45,0.3790061473846435
773,media3,10000,3,0.45,0.3979978561401367
774,media3,10000,4,0.45,0.3700149059295654
775,media3,10000,5,0.45,0.3629879951477051
776,media3,10000,6,0.45,0.4039995670318603
777,media3,10000,7,0.45,0.3200211524963379
778,media3,10000,8,0.45,0.3329980373382568
779,media3,10000,9,0.45,0.3309979438781738
780,media3,100000,0,0.45,3.994981527328491
781,media3,100000,1,0.45,3.943894863128662
782,media3,100000,2,0.45,4.510819673538208
783,media3,100000,3,0.45,4.120753526687622
784,media3,100000,4,0.45,4.408637762069702
785,media3,100000,5,0.45,4.689998149871826
786,media3,100000,6,0.45,4.028015613555908
787,media3,100000,7,0.45,4.5220115184783936
788,media3,100000,8,0.45,4.243001699447632
789,media3,100000,9,0.45,3.944983720779419
790,media3,1000000,0,0.45,52.221065282821655
791,media3,1000000,1,0.45,54.95208692550659
792,media3,1000000,2,0.45,49.43230748176575
793,media3,1000000,3,0.45,46.37285327911377
794,media3,1000000,4,0.45,46.08000040054321
795,media3,1000000,5,0.45,47.034348487854
796,media3,1000000,6,0.45,46.72913193702698
797,media3,1000000,7,0.45,46.8790271282196
798,media3,1000000,8,0.45,43.18801498413086
799,media3,1000000,9,0.45,43.29699778556824
800,random,100,0,0.45,0.0
801,random,100,1,0.45,0.0009996891021728
802,random,100,2,0.45,0.0
803,random,100,3,0.45,0.0
804,random,100,4,0.45,0.0010008811950683
805,random,100,5,0.45,0.0
806,random,100,6,0.45,0.0009992122650146
807,random,100,7,0.45,0.0
808,random,100,8,0.45,0.0010004043579101
809,random,100,9,0.45,0.0
810,random,1000,0,0.45,0.0059986114501953
811,random,1000,1,0.45,0.0069999694824218
812,random,1000,2,0.45,0.0060007572174072
813,random,1000,3,0.45,0.0049991607666015
814,random,1000,4,0.45,0.0070002079010009
815,random,1000,5,0.45,0.0060009956359863
816,random,1000,6,0.45,0.0049986839294433
817,random,1000,7,0.45,0.0059998035430908
818,random,1000,8,0.45,0.0060000419616699
819,random,1000,9,0.45,0.0059986114501953
820,random,10000,0,0.45,0.059018850326538
821,random,10000,1,0.45,0.058995246887207
822,random,10000,2,0.45,0.0669832229614257
823,random,10000,3,0.45,0.0580153465270996
824,random,10000,4,0.45,0.0589993000030517
825,random,10000,5,0.45,0.0579826831817626
826,random,10000,6,0.45,0.0620214939117431
827,random,10000,7,0.45,0.0620150566101074
828,random,10000,8,0.45,0.0949850082397461
829,random,10000,9,0.45,0.0579981803894043
830,random,100000,0,0.45,0.7780187129974365
831,random,100000,1,0.45,0.7499964237213135
832,random,100000,2,0.45,0.7240018844604492
833,random,100000,3,0.45,0.7659974098205566
834,random,100000,4,0.45,0.7609994411468506
835,random,100000,5,0.45,0.7629978656768799
836,random,100000,6,0.45,0.7519967555999756
837,random,100000,7,0.45,0.7599968910217285
838,random,100000,8,0.45,0.7340052127838135
839,random,100000,9,0.45,0.7110066413879395
840,random,1000000,0,0.45,8.128985166549683
841,random,1000000,1,0.45,8.529000282287598
842,random,1000000,2,0.45,8.339976787567139
843,random,1000000,3,0.45,8.436997890472412
844,random,1000000,4,0.45,8.390980958938599
845,random,1000000,5,0.45,7.925235271453857
846,random,1000000,6,0.45,7.935999631881714
847,random,1000000,7,0.45,8.102016687393188
848,random,1000000,8,0.45,8.256998538970947
849,random,1000000,9,0.45,8.107983589172363
850,mediana,100,0,0.45,0.0009968280792236
851,mediana,100,1,0.45,0.0009999275207519
852,mediana,100,2,0.45,0.0
853,mediana,100,3,0.45,0.0
854,mediana,100,4,0.45,0.001002550125122
855,mediana,100,5,0.45,0.0010004043579101
856,mediana,100,6,0.45,0.0
857,mediana,100,7,0.45,0.0
858,mediana,100,8,0.45,0.0009994506835937
859,mediana,100,9,0.45,0.0
860,mediana,1000,0,0.45,0.0029981136322021
861,mediana,1000,1,0.45,0.0030000209808349
862,mediana,1000,2,0.45,0.0030009746551513
863,mediana,1000,3,0.45,0.0029973983764648
864,mediana,1000,4,0.45,0.0050024986267089
865,mediana,1000,5,0.45,0.0050029754638671
866,mediana,1000,6,0.45,0.0039944648742675
867,mediana,1000,7,0.45,0.004000186920166
868,mediana,1000,8,0.45,0.0040004253387451
869,mediana,1000,9,0.45,0.0029990673065185
870,mediana,10000,0,0.45,0.0490007400512695
871,mediana,10000,1,0.45,0.0430023670196533
872,mediana,10000,2,0.45,0.0470039844512939
873,mediana,10000,3,0.45,0.0479958057403564
874,mediana,10000,4,0.45,0.0440118312835693
875,mediana,10000,5,0.45,0.049006700515747
876,mediana,10000,6,0.45,0.0489978790283203
877,mediana,10000,7,0.45,0.0519945621490478
878,mediana,10000,8,0.45,0.0479865074157714
879,mediana,10000,9,0.45,0.0470058917999267
880,mediana,100000,0,0.45,0.572995662689209
881,mediana,100000,1,0.45,0.5840001106262207
882,mediana,100000,2,0.45,0.548997163772583
883,mediana,100000,3,0.45,0.5440011024475098
884,mediana,100000,4,0.45,0.6180160045623779
885,mediana,100000,5,0.45,0.5970001220703125
886,mediana,100000,6,0.45,0.6279792785644531
887,mediana,100000,7,0.45,0.5679936408996582
888,mediana,100000,8,0.45,0.7939980030059814
889,mediana,100000,9,0.45,0.6599948406219482
890,mediana,1000000,0,0.45,7.234996318817139
891,mediana,1000000,1,0.45,7.43699836730957
892,mediana,1000000,2,0.45,7.828996896743774
893,mediana,1000000,3,0.45,7.910998582839966
894,mediana,1000000,4,0.45,7.149999141693115
895,mediana,1000000,5,0.45,7.023000955581665
896,mediana,1000000,6,0.45,8.178998947143555
897,mediana,1000000,7,0.45,6.440019845962524
898,mediana,1000000,8,0.45,6.375998973846436
899,mediana,1000000,9,0.45,5.949986696243286
